1754598178.232718,uwb,3,0.834883987903595,8177,1275,7253,7106,6127,52,2154,119,47650
1754598178.363915,uwb,3,0.7692189812660217,8178,1430,7753,7729,7199,56,1899,117,47758
1754598178.4760833,uwb,3,0.8770970106124878,8179,1372,7750,7747,4410,56,1930,121,47992
1754598178.6072803,uwb,3,0.8208119869232178,8180,1529,8042,7945,7066,60,2288,122,48030
1754598178.7204502,uwb,3,0.8020510077476501,8181,1277,7567,7413,4769,52,2053,122,47794
1754598178.8516471,uwb,3,0.8255029916763306,8182,1537,7261,7826,7550,60,1841,119,49940
1754598178.9638155,uwb,3,0.9005489945411682,8183,1092,7055,6935,4403,44,1810,117,48114
1754598179.096014,uwb,3,0.8536450266838074,8184,1530,7377,8115,7642,60,1988,121,47625
1754598179.2081823,uwb,3,0.8020510077476501,8185,1324,7397,7430,7210,56,1898,122,47876
1754598179.3393793,uwb,3,0.8161219954490662,8186,1429,7964,7456,4969,56,2306,122,47920
1754598179.4515479,uwb,3,0.9193099737167358,8187,502,7134,7638,6020,20,1364,122,47652
1754598179.5817432,uwb,3,0.858335018157959,8188,1403,7377,7000,4263,60,1970,120,47605
1754598179.6939118,uwb,3,0.8536450266838074,8189,1272,7448,7420,5136,52,2001,117,47853
1754598179.8261101,uwb,3,0.7598379850387573,8190,1529,7042,7637,7564,60,1805,117,47896
1754598179.9382784,uwb,3,0.8114320039749146,8191,1698,7763,8041,7499,64,2129,119,48094
1754598180.0694754,uwb,3,0.8208119869232178,8192,1486,7445,7908,7667,56,1994,117,48087
1754598180.1549916,uwb,3,0.7879800200462341,8193,1591,7782,8262,8214,60,2166,123,47826
1754598180.2855787,uwb,3,0.8020510077476501,8194,1629,7658,7512,7640,64,1943,119,47884
1754598180.395547,uwb,3,0.8067409992218018,8195,1434,7271,7657,7427,56,1767,119,48083
1754598180.525152,uwb,3,0.848954975605011,8196,1729,7681,8100,7682,68,2026,122,48082
1754598180.6351202,uwb,3,0.8395739793777466,8197,1368,7756,7583,4584,56,2021,121,47797
1754598180.7637434,uwb,3,0.7879800200462341,8198,1729,7505,8093,8106,68,2114,123,47829
1754598180.8737116,uwb,3,0.834883987903595,8199,1563,6736,7292,7343,64,1785,117,48020
1754598181.0023348,uwb,3,0.8020510077476501,8200,1636,7858,7629,7022,64,1906,121,48015
1754598181.112303,uwb,3,0.8442639708518982,8201,1128,8022,7745,4770,44,2144,124,47732
1754598181.2409263,uwb,3,0.7832900285720825,8202,1440,7294,7794,8089,56,2003,123,47755
1754598181.3508945,uwb,3,0.8395739793777466,8203,1530,7300,7679,7270,60,1791,116,47951
1754598181.4795177,uwb,3,0.8020510077476501,8204,1123,6776,7535,6604,44,1625,116,47904
1754598181.589486,uwb,3,0.834883987903595,8205,1470,7465,7127,7295,60,1838,117,47633
1754598181.7181091,uwb,3,0.8630260229110718,8206,1426,7579,7981,6582,56,2251,121,47652
1754598181.8280773,uwb,3,0.8817870020866394,8207,1428,7508,7457,7175,56,2082,117,47833
1754598181.9567008,uwb,3,0.8161219954490662,8208,1737,7232,8018,7946,68,1983,121,47819
1754598182.0666687,uwb,3,0.8255029916763306,8209,1085,7208,7358,4008,44,1577,116,48060
1754598182.1952922,uwb,3,0.8630260229110718,8210,1464,7601,7195,3933,60,1973,119,48059
1754598182.3052602,uwb,3,0.858335018157959,8211,1135,7223,6823,4508,44,1925,117,47728
1754598182.4338837,uwb,3,0.7926700115203857,8212,1693,7201,8030,7805,64,1980,119,47704
1754598182.5438516,uwb,3,0.8770970106124878,8213,1366,7344,7223,4052,56,1893,117,47929
1754598182.672475,uwb,3,0.7785990238189697,8214,1632,7494,7836,7935,64,2030,122,47942
1754598182.782443,uwb,3,0.8255029916763306,8215,1177,7602,7227,4500,48,2073,123,47603
1754598182.9110665,uwb,3,0.8114320039749146,8216,1569,7619,7410,6946,64,1867,119,48087
1754598183.0210345,uwb,3,0.8911679983139038,8217,1223,7689,7817,5612,48,2171,120,47787
1754598183.149658,uwb,3,0.858335018157959,8218,1325,7661,7558,4962,52,2132,116,47792
1754598183.259626,uwb,3,0.834883987903595,8219,1338,7311,7877,7351,52,2035,119,47962
1754598183.3882494,uwb,3,0.9052389860153198,8220,1185,7230,6995,4902,48,1982,121,47917
1754598183.4982173,uwb,3,0.834883987903595,8221,1534,7476,7505,7420,60,1878,117,47632
1754598183.6278226,uwb,3,0.8536450266838074,8222,1179,7242,7354,6345,48,2139,118,47648
1754598183.7377906,uwb,3,0.8020510077476501,8223,1338,7897,7826,7083,52,2181,119,47838
1754598183.866414,uwb,3,0.8536450266838074,8224,1430,8008,7689,4220,56,1994,120,47802
1754598183.976382,uwb,3,0.8255029916763306,8225,1331,7311,7171,7153,56,1831,119,48017
1754598184.1050055,uwb,3,0.8208119869232178,8226,1341,7727,8089,7415,52,2029,121,48026
1754598184.2149734,uwb,3,0.858335018157959,8227,1531,7907,7441,4848,60,2087,119,47665
1754598184.343597,uwb,3,0.7973610162734985,8228,1624,7124,7506,7438,64,1714,117,47636
1754598184.4535651,uwb,3,0.872406005859375,8229,1090,7494,7409,6150,44,2225,119,47844
1754598184.5821884,uwb,3,0.8817870020866394,8230,1310,7564,7028,3914,56,1895,122,47866
1754598184.6921566,uwb,3,0.8161219954490662,8231,1373,7249,7745,7025,56,2349,122,48030
1754598184.8207798,uwb,3,0.8442639708518982,8232,1726,7150,7961,8090,68,1975,122,48018
1754598184.930748,uwb,3,0.8630260229110718,8233,1081,7360,7159,4328,44,1868,118,47733
1754598185.0593712,uwb,3,0.8630260229110718,8234,1278,7620,7777,7062,52,1930,123,47751
1754598185.1693394,uwb,3,0.8677160143852234,8235,1517,7469,7352,6046,60,2122,116,47908
1754598185.2979627,uwb,3,0.8255029916763306,8236,1363,7554,7614,7132,56,1821,121,47886
1754598185.4079309,uwb,3,0.8630260229110718,8237,1731,7534,7759,7195,68,1884,116,48089
1754598185.536554,uwb,3,0.858335018157959,8238,1335,7763,7939,7488,52,2179,121,48090
1754598185.6465223,uwb,3,0.8442639708518982,8239,1746,7417,7373,7217,72,1773,116,47753
1754598185.7761273,uwb,3,0.834883987903595,8240,1089,7405,7674,7064,44,2198,120,47707
1754598185.8860955,uwb,3,0.8442639708518982,8241,1559,7435,7286,4277,64,1949,119,47926
1754598186.0147188,uwb,3,0.8395739793777466,8242,1183,7686,7124,3968,48,1956,122,47930
1754598186.124687,uwb,3,0.8301929831504822,8243,1181,7202,7385,6192,48,2060,117,48099
1754598186.2533102,uwb,3,0.8817870020866394,8244,1490,7235,7174,6788,64,1717,118,48071
1754598186.3632784,uwb,3,0.8067409992218018,8245,1471,7082,7368,7627,60,1869,120,47760
1754598186.4919016,uwb,3,0.7879800200462341,8246,1566,7033,7335,6702,64,1994,117,47774
1754598186.6018698,uwb,3,0.7973610162734985,8247,1779,7228,7133,7178,76,1902,118,47959
1754598186.7304933,uwb,3,0.9052389860153198,8248,1274,7485,7643,5821,52,2300,124,47913
1754598186.8404613,uwb,3,0.8301929831504822,8249,1374,6598,7369,7398,56,1792,117,47635
1754598186.9690847,uwb,3,0.8161219954490662,8250,1326,7746,7762,6070,52,2056,117,47654
1754598187.0790527,uwb,3,0.7645279765129089,8251,1632,7865,7668,7082,64,2069,121,47833
1754598187.2076762,uwb,3,0.8770970106124878,8252,992,7638,7338,5675,40,2180,123,47784
1754598187.3176441,uwb,3,0.8161219954490662,8253,1472,7689,7748,7414,60,2024,122,48022
1754598187.4472494,uwb,3,0.8817870020866394,8254,520,4985,7706,6911,20,1283,118,48081
1754598187.5572174,uwb,3,0.8770970106124878,8255,1329,7980,7878,5426,52,2049,119,47725
1754598187.6858408,uwb,3,0.858335018157959,8256,2045,7563,7634,7135,84,1980,121,47704
1754598187.7958088,uwb,3,0.8161219954490662,8257,1623,7586,8098,7582,64,2050,122,47940
1754598187.9244323,uwb,3,0.8161219954490662,8258,1235,7147,7840,7639,48,2093,121,47959
1754598188.0344002,uwb,3,0.8395739793777466,8259,1538,7698,7671,7899,60,2003,121,47628
1754598188.1630237,uwb,3,0.8770970106124878,8260,1466,7360,7168,5967,60,2151,119,48100
1754598188.2729917,uwb,3,0.8301929831504822,8261,1408,7300,7278,7219,60,1759,118,47826
1754598188.4016151,uwb,3,0.7973610162734985,8262,1703,8141,8259,7081,64,2172,123,47841
1754598188.5125651,uwb,3,0.8255029916763306,8263,1728,7761,7912,8154,68,2089,123,48005
1754598188.6411884,uwb,3,0.8020510077476501,8264,1086,7277,7196,6348,44,2058,116,47966
1754598188.7511566,uwb,3,0.8442639708518982,8265,1632,7958,7766,6943,64,1944,122,47701
1754598188.8797798,uwb,3,0.8255029916763306,8266,1367,7566,7193,5635,56,2166,123,47719
1754598188.989748,uwb,3,0.8395739793777466,8267,1386,7143,7936,7609,52,2110,118,47898
1754598189.1183712,uwb,3,0.858335018157959,8268,1465,7670,7589,7198,60,1881,123,47882
1754598189.2283394,uwb,3,0.858335018157959,8269,1532,7685,7270,5647,60,2084,118,48103
1754598189.3569627,uwb,3,0.8817870020866394,8270,1369,7738,7059,4080,56,2014,124,47608
1754598189.4669309,uwb,3,0.8630260229110718,8271,1227,6787,7456,5995,48,1639,116,47780
1754598189.595554,uwb,3,0.7785990238189697,8272,2229,7353,7932,8122,88,2043,122,47753
1754598189.7055223,uwb,3,0.848954975605011,8273,1396,7250,7524,6602,60,2231,121,47966
1754598189.8341455,uwb,3,0.8677160143852234,8274,1524,7943,7958,6107,60,2198,123,47976
1754598189.9441137,uwb,3,0.7926700115203857,8275,1593,7735,8103,7687,60,2140,119,47642
1754598190.072737,uwb,3,0.8208119869232178,8276,1919,6934,7525,7323,76,1708,117,48138
1754598190.1827052,uwb,3,0.8442639708518982,8277,1578,7258,7564,6610,68,2236,122,47840
1754598190.3113284,uwb,3,0.834883987903595,8278,1179,7711,7243,3835,48,1996,121,47869
1754598190.4212966,uwb,3,0.8161219954490662,8279,1727,8029,7867,5363,68,2139,122,48046
1754598190.5499198,uwb,3,0.8161219954490662,8280,1648,7153,7580,7388,64,1697,116,48025
1754598190.6608698,uwb,3,0.8208119869232178,8281,1921,7235,7956,7554,76,1968,121,47748
1754598190.7894933,uwb,3,0.7973610162734985,8282,1708,7681,8000,7638,64,1952,119,47766
1754598190.8994613,uwb,3,0.8630260229110718,8283,1413,7481,7581,7275,60,1967,122,47945
1754598191.0280848,uwb,3,0.8114320039749146,8284,1534,7910,7698,6333,60,2257,119,47909
1754598191.1380527,uwb,3,0.8255029916763306,8285,1472,7286,7355,7050,60,1743,118,47632
1754598191.2666762,uwb,3,0.8208119869232178,8286,1389,7658,7610,7256,56,2258,122,47643
1754598191.3766441,uwb,3,0.8067409992218018,8287,1634,7373,7843,7930,64,1961,121,47826
1754598191.5052676,uwb,3,0.8677160143852234,8288,1333,7992,8023,6595,52,2200,121,47781
1754598191.6152356,uwb,3,0.7879800200462341,8289,1567,7737,7622,7528,64,2029,122,48018
1754598191.743859,uwb,3,0.8395739793777466,8290,1576,7487,7265,7019,64,2043,119,48026
1754598191.853827,uwb,3,0.7692189812660217,8291,1567,6886,7400,7307,64,1758,117,47696
1754598191.9824505,uwb,3,0.8770970106124878,8292,1232,7639,7742,6102,48,2083,118,47655
1754598192.0924184,uwb,3,0.8020510077476501,8293,1083,7204,7421,7276,44,1786,119,47882
1754598192.221042,uwb,3,0.7973610162734985,8294,1229,7099,7382,7301,52,1806,119,47892
1754598192.3310099,uwb,3,0.8301929831504822,8295,1234,7520,7993,7597,48,1964,120,48075
1754598192.4596334,uwb,3,0.8395739793777466,8296,1434,7538,7650,7142,56,2079,116,48027
1754598192.5705833,uwb,3,0.8630260229110718,8297,1468,7718,7267,3743,60,2000,122,47742
1754598192.6982248,uwb,3,0.8301929831504822,8298,1470,7609,7424,3844,60,1959,121,47742
1754598192.8091748,uwb,3,0.8067409992218018,8299,1384,7429,7794,7701,56,2039,124,47894
1754598192.937798,uwb,3,0.8536450266838074,8300,1573,7799,7843,6533,64,2292,123,47844
1754598193.0477662,uwb,3,0.8255029916763306,8301,1564,7334,7420,7055,64,1906,117,48069
1754598193.1763895,uwb,3,0.8114320039749146,8302,1625,7222,7760,7040,64,1836,117,48081
1754598193.2863576,uwb,3,0.7879800200462341,8303,1743,7553,7919,7626,68,1951,119,47705
1754598193.414981,uwb,3,0.8020510077476501,8304,1943,7709,8092,7639,76,2007,123,47640
1754598193.524949,uwb,3,0.7692189812660217,8305,1764,7663,7884,7801,72,2088,123,47833
1754598193.6535723,uwb,3,0.7785990238189697,8306,1409,6826,7121,6940,60,1699,116,47818
1754598193.7635405,uwb,3,0.8677160143852234,8307,1599,7404,7363,6390,68,1905,120,47967
1754598193.8921638,uwb,3,0.8161219954490662,8308,1632,7339,7644,6818,64,1893,117,47903
1754598194.002132,uwb,3,0.8630260229110718,8309,1403,7379,7066,3749,60,1864,119,48125
1754598194.1307552,uwb,3,0.8630260229110718,8310,1528,7780,7423,5127,60,2049,117,48110
1754598194.2407234,uwb,3,0.8255029916763306,8311,1531,7656,8157,8015,60,2103,124,47757
1754598194.3693466,uwb,3,0.8255029916763306,8312,1631,7603,7747,7501,64,1929,118,47697
1754598194.4802966,uwb,3,0.8161219954490662,8313,1631,7265,7847,7388,64,1800,118,47953
1754598194.6089199,uwb,3,0.8442639708518982,8314,1468,7464,7193,4096,60,1972,121,47928
1754598194.718888,uwb,3,0.8301929831504822,8315,1384,7249,7609,7253,56,1999,120,48090
1754598195.1207085,uwb,3,0.8536450266838074,8316,1322,4917,7483,7110,52,1477,116,48072
1754598195.231753,uwb,3,0.8395739793777466,8317,1763,7625,7632,7256,72,1916,120,47757
1754598195.3616357,uwb,3,0.8161219954490662,8318,1225,7380,7105,3865,52,1856,119,47738
1754598195.4726806,uwb,3,0.7973610162734985,8319,2029,7354,7826,7575,80,1863,120,47894
1754598195.6025631,uwb,3,0.8114320039749146,8320,2007,7748,8147,7753,76,2032,121,47829
1754598195.7136078,uwb,3,0.8395739793777466,8321,1937,7157,7642,7535,76,1806,118,48016
1754598195.8434904,uwb,3,0.848954975605011,8322,1471,7341,7543,5909,60,2125,120,47975
1754598195.9555266,uwb,3,0.834883987903595,8323,1328,7717,7711,7348,52,2027,120,47618
1754598196.0854092,uwb,3,0.8395739793777466,8324,1180,7564,7273,5190,48,2092,119,48044
1754598196.196454,uwb,3,0.8395739793777466,8325,1472,7545,7512,6075,60,1975,119,47716
1754598196.3263366,uwb,3,0.834883987903595,8326,1621,7098,7575,7213,64,1705,117,47693
1754598196.4373813,uwb,3,0.848954975605011,8327,1528,7242,7575,7337,60,1838,116,47815
1754598196.5672638,uwb,3,0.858335018157959,8328,1322,7538,7585,6163,52,2200,116,47716
1754598196.6783087,uwb,3,0.7879800200462341,8329,1342,7307,7596,7326,52,1925,117,47896
1754598196.8081913,uwb,3,0.834883987903595,8330,1370,7577,7382,5703,56,2156,121,47847
1754598196.919236,uwb,3,0.8536450266838074,8331,1636,7955,7794,6952,64,2324,121,47964
1754598197.0491185,uwb,3,0.8395739793777466,8332,1558,7461,7067,3674,64,1903,118,47870
1754598197.1601632,uwb,3,0.8161219954490662,8333,1425,7680,7766,5721,56,2071,117,48042
1754598197.290046,uwb,3,0.8958579897880554,8334,1377,7406,7261,5245,56,2043,118,47979
1754598197.4010906,uwb,3,0.8770970106124878,8335,1493,7774,8199,7625,56,2286,122,48091
1754598197.5309732,uwb,3,0.8301929831504822,8336,1280,7362,7363,4946,52,2081,119,47983
1754598197.6420178,uwb,3,0.834883987903595,8337,1536,7619,7997,7511,60,2022,120,47642
1754598197.7719007,uwb,3,0.8301929831504822,8338,1135,7236,7407,6933,48,2208,120,48091
1754598197.8829453,uwb,3,0.7785990238189697,8339,1524,6912,7596,7700,60,1870,117,47692
1754598198.0128279,uwb,3,0.8255029916763306,8340,1590,7237,7035,7084,68,1972,118,48087
1754598198.1238725,uwb,3,0.8114320039749146,8341,1525,7679,8172,7787,60,2108,123,47749
1754598198.2537553,uwb,3,0.8114320039749146,8342,1558,7294,7618,7416,64,1778,119,47698
1754598198.3648,uwb,3,0.8442639708518982,8343,1130,7318,7527,4511,44,1633,117,47797
1754598198.4956741,uwb,3,0.7973610162734985,8344,1311,7274,7165,6817,56,1752,118,47685
1754598198.6067188,uwb,3,0.8255029916763306,8345,1176,7504,7428,6726,48,2252,119,47836
1754598198.7366014,uwb,3,0.834883987903595,8346,1428,7284,7997,7655,56,2162,120,47769
1754598198.847646,uwb,3,0.7692189812660217,8347,1529,7516,7206,3963,60,1887,116,47866
1754598198.9775288,uwb,3,0.7551469802856445,8348,1369,7677,7656,7250,56,1941,120,47753
1754598199.0885735,uwb,3,0.8161219954490662,8349,1480,7705,8240,7833,56,2102,120,47893
1754598199.218456,uwb,3,0.8255029916763306,8350,1563,7257,7347,4341,64,1865,118,47798
1754598199.3295007,uwb,3,0.7739089727401733,8351,1183,7235,7400,6947,48,1919,116,47895
1754598199.4603748,uwb,3,0.7645279765129089,8352,1425,7080,7901,8013,56,2069,122,47761
1754598199.5714195,uwb,3,0.848954975605011,8353,1181,8184,7940,6541,44,2229,121,47907
1754598199.701302,uwb,3,0.8114320039749146,8354,1620,7652,7327,4008,64,1965,119,47803
1754598199.812347,uwb,3,0.8208119869232178,8355,1526,7377,7592,7965,60,1956,122,47887
1754598199.9422295,uwb,3,0.8208119869232178,8356,1559,7603,7437,3828,64,2014,122,47742
1754598200.0532742,uwb,3,0.7832900285720825,8357,1621,7189,7576,7486,64,1743,116,47884
1754598200.1831567,uwb,3,0.8255029916763306,8358,1330,7319,7620,6554,52,1917,116,47775
1754598200.295193,uwb,3,0.8442639708518982,8359,1274,7466,7393,5270,52,1925,118,47852
1754598200.4240842,uwb,3,0.8255029916763306,8360,1332,7335,8133,7853,52,2084,122,47705
1754598200.5351288,uwb,3,0.7926700115203857,8361,1422,7206,7781,7642,56,1860,119,47873
1754598200.666003,uwb,3,0.8442639708518982,8362,1273,7273,7521,7432,52,2029,118,47768
1754598200.7770476,uwb,3,0.872406005859375,8363,1272,7713,7311,5374,52,2150,121,47850
1754598200.9069302,uwb,3,0.8301929831504822,8364,1044,7512,7569,7166,44,2327,123,47706
1754598201.017975,uwb,3,0.7879800200462341,8365,1131,7569,7575,7006,44,2125,118,47834
1754598201.1478577,uwb,3,0.7692189812660217,8366,1422,7215,7567,7666,56,1839,118,47696
1754598201.259894,uwb,3,0.872406005859375,8367,1624,7360,7461,6849,64,2124,116,47774
1754598201.3897765,uwb,3,0.8536450266838074,8368,1421,7181,8008,7716,56,1964,122,48082
1754598201.500821,uwb,3,0.7926700115203857,8369,1425,7195,7646,8018,56,2036,124,47695
1754598201.6307037,uwb,3,0.872406005859375,8370,1428,7944,7948,6260,56,2109,119,48038
1754598201.7417483,uwb,3,0.8677160143852234,8371,1582,8246,7846,5106,60,2290,122,48113
1754598201.8716311,uwb,3,0.7692189812660217,8372,1374,7617,7627,7405,56,2004,121,47887
1754598201.9826758,uwb,3,0.8442639708518982,8373,1529,7388,8051,7624,60,2006,121,48024
1754598202.1125584,uwb,3,0.834883987903595,8374,1463,7433,7489,7685,60,2039,121,47827
1754598202.223603,uwb,3,0.8630260229110718,8375,567,7053,7105,5133,24,1252,119,47914
1754598202.3534858,uwb,3,0.8255029916763306,8376,1178,7155,7337,5849,48,2030,116,47653
1754598202.4645305,uwb,3,0.8255029916763306,8377,1385,8124,7839,6585,52,2325,120,47778
1754598202.5954046,uwb,3,0.886476993560791,8378,1431,7158,7669,6193,56,1590,116,48102
1754598202.7064493,uwb,3,0.8630260229110718,8379,1582,8104,7661,5328,60,2320,120,47661
1754598202.8363318,uwb,3,0.8630260229110718,8380,1523,7851,7553,4893,60,2145,119,47921
1754598202.9473765,uwb,3,0.8301929831504822,8381,1183,7281,7431,6444,48,2146,119,48031
1754598203.0772593,uwb,3,0.8301929831504822,8382,1920,8084,7966,7067,76,2107,122,47834
1754598203.188304,uwb,3,0.8301929831504822,8383,1627,7569,7967,7599,64,1955,120,47889
1754598203.3181865,uwb,3,0.8630260229110718,8384,1376,8284,7749,4651,52,2199,123,48117
1754598203.4292312,uwb,3,0.834883987903595,8385,1534,7483,8062,7606,60,1993,121,47705
1754598203.559114,uwb,3,0.8677160143852234,8386,1337,7328,7732,6863,52,2056,119,47966
1754598203.6701586,uwb,3,0.8301929831504822,8387,1726,7232,7652,7536,68,1884,119,48013
1754598203.8000412,uwb,3,0.886476993560791,8388,1132,7806,7347,4365,44,2046,121,47735
1754598203.9110858,uwb,3,0.8161219954490662,8389,1533,7353,7998,8118,60,1993,123,47826
1754598204.0409684,uwb,3,0.8301929831504822,8390,1375,7392,7720,7369,56,1978,123,48084
1754598204.1520133,uwb,3,0.8630260229110718,8391,1085,7662,7775,7289,44,1999,122,47621
1754598204.2818959,uwb,3,0.7926700115203857,8392,1532,7386,7506,7695,60,2001,120,47827
1754598204.3929405,uwb,3,0.8630260229110718,8393,1576,8014,7803,5667,60,2106,119,47915
1754598204.522823,uwb,3,0.8817870020866394,8394,1719,7343,8015,7613,68,2000,122,47686
1754598204.633868,uwb,3,0.8536450266838074,8395,1429,7677,7788,6461,56,2092,119,47714
1754598204.7637506,uwb,3,0.834883987903595,8396,1364,7475,7404,4262,56,1949,118,47928
1754598204.8747952,uwb,3,0.8020510077476501,8397,1374,7459,7451,7336,56,1821,118,48012
1754598205.0046778,uwb,3,0.8161219954490662,8398,1559,7041,7424,7163,64,1777,118,47763
1754598205.1157227,uwb,3,0.8442639708518982,8399,1181,7372,7470,7355,48,1996,118,47768
1754598205.2456052,uwb,3,0.8208119869232178,8400,1234,7781,7765,6157,48,2063,121,47972
1754598205.3566499,uwb,3,0.8442639708518982,8401,1528,7263,7611,7297,60,1798,118,48021
1754598205.4865324,uwb,3,0.858335018157959,8402,1176,6274,7399,6916,48,1540,118,47750
1754598205.7215111,uwb,3,0.8442639708518982,8403,1525,7637,7599,6488,60,2245,118,47777
1754598205.833547,uwb,3,0.8208119869232178,8404,1855,7197,7383,7459,76,2003,120,47828
1754598205.944592,uwb,3,0.8677160143852234,8405,1466,7603,7822,7041,60,1970,123,47895
1754598206.0556366,uwb,3,0.8817870020866394,8406,1722,7590,7328,4453,68,2099,118,47861
1754598206.1875021,uwb,3,0.8067409992218018,8407,1344,8091,7846,6501,52,2369,121,48099
1754598206.2985468,uwb,3,0.834883987903595,8408,1722,7734,8034,5784,68,2423,120,47659
1754598206.4284296,uwb,3,0.8630260229110718,8409,1425,7663,8092,7544,56,2472,123,47900
1754598206.661425,uwb,3,0.8301929831504822,8410,1234,7124,7441,7228,48,1932,116,47896
1754598206.7724698,uwb,3,0.848954975605011,8411,1694,7533,8007,7747,64,1981,119,47893
1754598206.8835144,uwb,3,0.7692189812660217,8412,1625,8003,7687,7680,64,2073,124,47811
